relative_path,kind,size_bytes,sha256
source_data/original_data/MAGE-Graph/output_32/graph/full_output.json,text-data,455419,dda078479a24a85b53ec8c221625575c346e74ce909f18c9a634b9dd5a0828d3
source_data/original_data/MAGE-Graph/output_320/graph/full_output.json,text-data,90950,72a6c5b16b6fec81a85198a513cfc7b4fc62937bf07b85c12a97cb604ef94ac7
source_data/original_data/MAGE-Graph/output_321/graph/full_output.json,text-data,89023,de70b77e9adf972a27e4ac5f5beda8af5b9125b423272c7f62b0ca9c8ec29a19
source_data/original_data/MAGE-Graph/output_322/graph/full_output.json,text-data,139266,4bf4ead0f9ddfa9069d3944fc09a39c442e0d02f785586a8d4eb4acef29a719a
source_data/original_data/MAGE-Graph/output_323/graph/full_output.json,text-data,62370,5ea831fd7df7fc42d0915fb7b53457eea1028877936b73ffb3b6eb27c47a8995
source_data/original_data/MAGE-Graph/output_324/graph/full_output.json,text-data,228071,1deb4d602a404c01760dc0f27fb936c273557d85df76bcf44cce48d781c14815
source_data/original_data/MAGE-Graph/output_325/graph/full_output.json,text-data,187218,89e819584e57c658c89fa76fbfb0de22dd3bdefa31fa5d60cd2f44b028be8e6c
source_data/original_data/MAGE-Graph/output_326/graph/full_output.json,text-data,152706,da2f80ff5fec45d057db1d9931a1d89dce0e19f2356de195856b21fb680b7029
source_data/original_data/MAGE-Graph/output_327/graph/full_output.json,text-data,96072,5a42a476e3a7258e95a6e14c189be8cf732d752653eac0772f87447cf34fa7d6
source_data/original_data/MAGE-Graph/output_328/graph/full_output.json,text-data,123338,fefa6d5732fdb6ea7f6e3dbe763dc003334900359fb64031af08fa03757527ab
source_data/original_data/MAGE-Graph/output_329/graph/full_output.json,text-data,104795,7c357dcc0bd515d90e13ccd596ad9aa40268a5c179c8c423749ba2ae1534073e
source_data/original_data/MAGE-Graph/output_33/graph/full_output.json,text-data,331798,fab2eb37bdfe83b103d4627c3024a1af8e621f9420d611d4fb323644ef4626ac
source_data/original_data/MAGE-Graph/output_330/graph/full_output.json,text-data,3942,9e9ae8df1f62861c47045ea2d94586f624d9609f4c9f83ec2e14ac8d90795d9d
source_data/original_data/MAGE-Graph/output_331/graph/full_output.json,text-data,40089,96e61c77ade1bd7f1029588aff9fd866d878b8b75e0cfe198c195bc6aebc8dc9
source_data/original_data/MAGE-Graph/output_332/graph/full_output.json,text-data,152254,4355bb827b3440b30200fcf164783d53440085483bf7091bf88de915dbba82b9
source_data/original_data/MAGE-Graph/output_333/graph/full_output.json,text-data,130462,7ad12af2b6ece8904db6484f76b28b825f3cc63cb0957b420224cb74de041345
source_data/original_data/MAGE-Graph/output_334/graph/full_output.json,text-data,161838,875a5092607983dc9f471b42364497e98a15da7dd4d5d67825567debe5bf532d
source_data/original_data/MAGE-Graph/output_335/graph/full_output.json,text-data,24236,504615adeee936edceb86987c73ddfeee4fd7764deaab9691762b95abe9e66d6
source_data/original_data/MAGE-Graph/output_336/graph/full_output.json,text-data,78808,bfeb810e264c729a6cdd47a9d5d553fe4c5ffddcd7133c5a553251bd567ac936
source_data/original_data/MAGE-Graph/output_337/graph/full_output.json,text-data,186059,4024aaad3fdddc12dd9b837f232f08c3fd75ce9a6d348627b1cbe8f5885a401d
source_data/original_data/MAGE-Graph/output_338/graph/full_output.json,text-data,35431,90eafb7258ca93b3dbd8e139a0dc3800272b6f55a517f9289b42fdf2ad913562
source_data/original_data/MAGE-Graph/output_339/graph/full_output.json,text-data,115775,a403d44e93f6138cb34cc33a639aaae05f47d2f8992752fc709ce5dabc5c1426
source_data/original_data/MAGE-Graph/output_34/graph/full_output.json,text-data,209702,6507f535f0ac8482cf9ae6cc8ceb66921f361eb05e8fb8aaef23c326c5bcf1a3
source_data/original_data/MAGE-Graph/output_340/graph/full_output.json,text-data,83637,54b62c20ed043bd10ed5b8552bea85bcd3de27cc419f4ef89158e8f659433941
source_data/original_data/MAGE-Graph/output_341/graph/full_output.json,text-data,257924,5625d4613fdf105e8d0efea280aa9e2250d00024ddef98be42a2b205c31c2551
source_data/original_data/MAGE-Graph/output_342/graph/full_output.json,text-data,133268,01ab1bb413c59acbdf2941e748c3b31f0f57a049c783762c209e828cd8a4022f
source_data/original_data/MAGE-Graph/output_343/graph/full_output.json,text-data,94752,6aafd289753ba4327d22ada6f9139cdbb950592fa673e2605e6f33b2b8aa760e
source_data/original_data/MAGE-Graph/output_344/graph/full_output.json,text-data,452712,66844d03abd6cddc1d196a4eb8973dfe1ca7b7936b2f69c2b9f014325234d2af
source_data/original_data/MAGE-Graph/output_345/graph/full_output.json,text-data,73693,f8059b65c2b1eed5a5e2765c52fa763714e811dba78bc8aa53e270d65f2a7d1b
source_data/original_data/MAGE-Graph/output_346/graph/full_output.json,text-data,163887,6f71c95ae9dbb0c90ee6ae17e0f40a8da1818295f6475f3c9d4368a131b044f5
source_data/original_data/MAGE-Graph/output_347/graph/full_output.json,text-data,125269,11ffe23c82adfff4023e91377b47fe15e3ce71b23009976b247788948e3988ad
source_data/original_data/MAGE-Graph/output_348/graph/full_output.json,text-data,100368,f51750e693af7e6b94ac1f4682a13e96b759d8272cdc1f4cfe9466a60a3391da
source_data/original_data/MAGE-Graph/output_349/graph/full_output.json,text-data,3532,697fb5cfcfa62bed95378b39c01878dbf3476833f7403e5e21f1563560f1c085
source_data/original_data/MAGE-Graph/output_35/graph/full_output.json,text-data,192289,b7ed633936f8e3eedf36692fc1269fa9c1c78082af5fbc5af92614faa3f13265
source_data/original_data/MAGE-Graph/output_350/graph/full_output.json,text-data,152487,a1f495e2f4f628d07d2383e3186a89cc1d1a962e2e8abae2b222e1d2a0f978ea
source_data/original_data/MAGE-Graph/output_351/graph/full_output.json,text-data,215655,7e06f2c008da4c44d67475e715e3e28d6cc28ff7d545de3b04fb545a8e72c39c
source_data/original_data/MAGE-Graph/output_352/graph/full_output.json,text-data,197770,20c1e2b868c9f4166df5744ed6346105ab77e08ed28ac8af28c0568682303f63
source_data/original_data/MAGE-Graph/output_353/graph/full_output.json,text-data,157418,3e6180da466e503ed5f37824e40de3b93d2c6fe7cd7b13a219adb6e46fc9a7a2
source_data/original_data/MAGE-Graph/output_354/graph/full_output.json,text-data,85541,740a5684edbde3f58ab2d2f85320ac5de857ec0fa24d596ba7ffef13a2e448b2
source_data/original_data/MAGE-Graph/output_355/graph/full_output.json,text-data,153009,277158fadd30a64ac052e6633705bcc8dda8edd0fdeb2bb995df1e7311aba6cd
source_data/original_data/MAGE-Graph/output_356/graph/full_output.json,text-data,136796,0c75da98a077e1f0c9c6faa6f17a04c8ea56fa305e7598bf7b373288f7bba925
source_data/original_data/MAGE-Graph/output_357/graph/full_output.json,text-data,135383,5d0e116fa96b5c6fb2fcc8eeba539add22dc85d18a3058451f87ef24ca1f6143
source_data/original_data/MAGE-Graph/output_358/graph/full_output.json,text-data,195463,bb17e1ad02255d032b75e2aaf8361b8a2835dea1068bc8f749812a9c7bb9aeb9
source_data/original_data/MAGE-Graph/output_359/graph/full_output.json,text-data,118646,ec902d2b2174036bdfac73f5942df788ea7a0b10cf6ff20b617eb07eeaa34129
source_data/original_data/MAGE-Graph/output_36/graph/full_output.json,text-data,239567,8a7f417d4f7dd58c70a278890380fa1184c5ddbf5d13479f1265dd611e55f2f4
source_data/original_data/MAGE-Graph/output_360/graph/full_output.json,text-data,123095,9c7710471a73cf969e67a7b94aae92526983ae7d0bd673e45772b2ac8bdbd40d
source_data/original_data/MAGE-Graph/output_361/graph/full_output.json,text-data,147536,0d795eb981c110bf38c286415f3118fc18a6abdf2e21d8aea4776921305af044
source_data/original_data/MAGE-Graph/output_362/graph/full_output.json,text-data,158551,8781c3805f620145f9a2a594e1762eaf6bd8d468867c67ea4a759da6db6bf5a8
source_data/original_data/MAGE-Graph/output_363/graph/full_output.json,text-data,92687,4bd863a26b67bd991e06f4bdd0a14adf94953824bd7e15d196ecf21a1f9b86de
source_data/original_data/MAGE-Graph/output_364/graph/full_output.json,text-data,186954,3b9ab30baf0aef0296a10b98776be6ef247bce0b68b81cf4bc0511c390b702a0
source_data/original_data/MAGE-Graph/output_365/graph/full_output.json,text-data,161767,931bbf6815fedf59429da4e02529ceab0d88e41bec5eaec3189c3f1493bdc9f1
source_data/original_data/MAGE-Graph/output_366/graph/full_output.json,text-data,559175,560d05347be0551f6bf928c903a7eaf8908dbf2622b1a40a6710b97aa6eef982
source_data/original_data/MAGE-Graph/output_367/graph/full_output.json,text-data,168444,bb6fbd8dad41e08ccda4130a4bc755e10dcde372305ecb9022c124ac3f956dc9
source_data/original_data/MAGE-Graph/output_368/graph/full_output.json,text-data,93343,d8b66cedef514242cf13fa29e29771c0a5c83c978b519cf21ea70b3c23cb09ab
source_data/original_data/MAGE-Graph/output_369/graph/full_output.json,text-data,277400,0edf5b1fa1cbee64cc6d3c631ef6c5504a45623ca12542abe459ed973b820222
source_data/original_data/MAGE-Graph/output_370/graph/full_output.json,text-data,282420,5c72461a8ce98552600251bd3701d6f467ad58c794defc6a59a2df87c2d6dbd1
source_data/original_data/MAGE-Graph/output_371/graph/full_output.json,text-data,152602,568b79df6679fffc02551132c6a1c75b6a3937c192a569fe31085c88e43faea8
source_data/original_data/MAGE-Graph/output_372/graph/full_output.json,text-data,339239,a3c13bc6c61307c4018aeef56fadd592e7559e397e39e4ce5748ac1902a6e5a5
source_data/original_data/MAGE-Graph/output_373/graph/full_output.json,text-data,175751,2aa29c50be8ac14697b5ad22ffe5e3cc3871ed4a6417d282b0d5d3d1b17ef235
source_data/original_data/MAGE-Graph/output_374/graph/full_output.json,text-data,193640,61f171a31cddedc122a604ae4b31065652059959f3b7d841cc47488881cbacfa
source_data/original_data/MAGE-Graph/output_375/graph/full_output.json,text-data,557013,cfb49feda6469232ba256782f387872e2f2288a31a654740bf5644b5b3db69eb
source_data/original_data/MAGE-Graph/output_376/graph/full_output.json,text-data,116867,b1385a7cdc3f4a1d2e838a425e611a02f9e6fe9b9a26e6c3947a2899d3f41211
source_data/original_data/MAGE-Graph/output_377/graph/full_output.json,text-data,167166,76bb543d727b4f6e215beed460a45a7f11cef3301d6f9feeb59acdea1bf51c90
source_data/original_data/MAGE-Graph/output_378/graph/full_output.json,text-data,102392,e9de1a5cc62c840772340e9132b3a92e06c484bb2704c42dd2c0fe2dcd11352a
source_data/original_data/MAGE-Graph/output_379/graph/full_output.json,text-data,208975,015f62d582c9160035cedf81ef94ee9df3d90d4cfef9548b6737c2478244a8e3
source_data/original_data/MAGE-Graph/output_38/graph/full_output.json,text-data,206209,53eefeea16256215bff4cdfca99cb6e23bb56701a5080141f465cee42dcf388b
source_data/original_data/MAGE-Graph/output_380/graph/full_output.json,text-data,100503,570ddc073ebf00d3c45490b48d6f29ed8d5a675147ba71d1ff8c5048f75c359c
source_data/original_data/MAGE-Graph/output_381/graph/full_output.json,text-data,96696,b0be9ab2cd34304bce2a41c21752760c622e63e547cb8feb17bd159158ad1489
source_data/original_data/MAGE-Graph/output_382/graph/full_output.json,text-data,128737,cae66c665e78a229763558db6cd6121536cb866955ca86e86baaad9db44c350b
source_data/original_data/MAGE-Graph/output_383/graph/full_output.json,text-data,118089,2e32bd3c78e7fb17d43387a7bde1865a01bb3327f646076bb814934108e5073f
source_data/original_data/MAGE-Graph/output_384/graph/full_output.json,text-data,248026,02c2e78931ce1941e630d92550220853f8e2cbd701f8564ce6de96546bff8dab
source_data/original_data/MAGE-Graph/output_385/graph/full_output.json,text-data,93935,746084401f9818dc493228597aede886bab09d634e2c97c6bb13f91dd3e9ab93
source_data/original_data/MAGE-Graph/output_386/graph/full_output.json,text-data,43466,f386a2227638fb182a37027c0a7fa252b20c8505dd8f20933f344510a3bb7fbe
source_data/original_data/MAGE-Graph/output_387/graph/full_output.json,text-data,72964,6c7a044b619def6af9a68a2cc2228aa976fb7af3c24cad909d49571669d566d7
source_data/original_data/MAGE-Graph/output_388/graph/full_output.json,text-data,88187,9b59c8340808fbb787bddeeebac74034a3836a9db46ea83d68ec3ce4fe0273bb
source_data/original_data/MAGE-Graph/output_389/graph/full_output.json,text-data,242290,4aa0f5308ec4e4e536f78f3b19464f38a2815f2523941743d63a995cd649ae3a
source_data/original_data/MAGE-Graph/output_390/graph/full_output.json,text-data,121967,6692e8c0c56018ac93beb8922557a80f19fab859196990d1369d9b6a9cebea3e
source_data/original_data/MAGE-Graph/output_391/graph/full_output.json,text-data,539707,cc7642eea8a56b04d81b06725c603ff788e2098ebbba99bb496d48dbd4f255cc
source_data/original_data/MAGE-Graph/output_392/graph/full_output.json,text-data,89497,c756681f74ab4d67a19f8e3efe9c80cc3a5f51197b4139d7cdab16548f29a353
source_data/original_data/MAGE-Graph/output_393/graph/full_output.json,text-data,101914,1b5aa4155bf0a9309a2018346dbdca32f43de3fe6cd08d60f8a4298dafd4275f
source_data/original_data/MAGE-Graph/output_394/graph/full_output.json,text-data,219322,f3c994a5940b73ee0025568f905d280cbdad062832e6e2d3a883ae1dc3cc3b96
source_data/original_data/MAGE-Graph/output_395/graph/full_output.json,text-data,112896,95af3c59fd3af327d41d3d275a988bdfcd5206fd4fbc1363096b27ab9b0d6039
source_data/original_data/MAGE-Graph/output_396/graph/full_output.json,text-data,184304,b404cd732a865559369c2fe47890382b3fe640ab046aa81a7c9e029efa1f0922
source_data/original_data/MAGE-Graph/output_397/graph/full_output.json,text-data,143425,4f076279edcbd6f22406d5ebd2e442942f4d34f2cc15ea47db5cfedb4aa0da10
source_data/original_data/MAGE-Graph/output_398/graph/full_output.json,text-data,143965,78da1f92e039830032e12b297827f90d6c736751581134aa213baf2234c9802b
source_data/original_data/MAGE-Graph/output_399/graph/full_output.json,text-data,114794,6ca7cf09924c34d9cf0c6270224e648d98c9f48509f4e5f9a1375de4bed43567
source_data/original_data/MAGE-Graph/output_4/graph/full_output.json,text-data,379574,8b807dd23bc062e5d773f2b48f7478e50ae07e16ee0ab95bfc08886b81203103
source_data/original_data/MAGE-Graph/output_40/graph/full_output.json,text-data,356357,e3feba77fe870bb92d220b5534d88649be81df5df44d978ab00e91bb941f4207
source_data/original_data/MAGE-Graph/output_400/graph/full_output.json,text-data,27184,95a9a96ae0d39605ba2faee0a3f3e2967b95e6207cdcd2d6c9b3d71f42d2e6e0
source_data/original_data/MAGE-Graph/output_401/graph/full_output.json,text-data,226882,16a6149a02f046f2ef3d898a3d1365877a2d96f083a0842205b11bead0ebad31
source_data/original_data/MAGE-Graph/output_402/graph/full_output.json,text-data,160428,901ecae45bed313205963340beee3c72ef9e048b2dce752f375b1460761ddcc1
source_data/original_data/MAGE-Graph/output_403/graph/full_output.json,text-data,131562,b65d011379cc3c8a25a98d9d0bffc74542d546198c6532922aa69ffefc9748ef
source_data/original_data/MAGE-Graph/output_404/graph/full_output.json,text-data,168491,a82f4ab92c1e5b27d72aa9862338fa2ae623d67f55528d8008e82e2547dc60ae
source_data/original_data/MAGE-Graph/output_405/graph/full_output.json,text-data,119015,baac12f80182e8515170482d7b7e18ac1656d0715cbd38ed4f5ce9425b63580e
source_data/original_data/MAGE-Graph/output_406/graph/full_output.json,text-data,90467,6a3d600fc2e4cf33c241174761e4190a9e818dbc77f3e22493d50dac95c3e61e
source_data/original_data/MAGE-Graph/output_407/graph/full_output.json,text-data,164083,a1b9fd70601d9f24146c34a1d73e95eb01d16935090feeb6a0c8c1b018550137
source_data/original_data/MAGE-Graph/output_408/graph/full_output.json,text-data,123437,073459ced139385caf4d6e92779210ba8debcf7424bd6abff3dcdba7cbfccb9d
source_data/original_data/MAGE-Graph/output_409/graph/full_output.json,text-data,113082,6713c93d626605de65ab76b5c9c43cf4dd04ac1205b7b2eb9d04229120d977e6
source_data/original_data/MAGE-Graph/output_41/graph/full_output.json,text-data,365083,443080081afd927d8789b73075e3614d69a7ba176b0092822bc732591837caf4
source_data/original_data/MAGE-Graph/output_410/graph/full_output.json,text-data,144709,c8d9db4b79ff209da3579bc533b6e231a9f0bbef2bc50afb2c865d121b549864
source_data/original_data/MAGE-Graph/output_411/graph/full_output.json,text-data,180974,e3dc040554b32bfe6a25e48032355191c267c717de048f8ddf8fbc3be34c779e
source_data/original_data/MAGE-Graph/output_412/graph/full_output.json,text-data,125767,9b24661dc9d732e1ecf753357020f771fd82dc9435c107d9f0c4f2991d3b0845
source_data/original_data/MAGE-Graph/output_413/graph/full_output.json,text-data,73901,9c43a9ed7e38318f241b3250e076e378a22ea689ecbd92e9005489effd10fa8b
source_data/original_data/MAGE-Graph/output_414/graph/full_output.json,text-data,215485,72f41530e856635236a572feda9189c39553285d45352901c3f669b19e2fbc21
source_data/original_data/MAGE-Graph/output_415/graph/full_output.json,text-data,172918,e91a6b340a4bf5b336ca3e7ed9611dc724cc101803a9451742f46c3b0c201af0
source_data/original_data/MAGE-Graph/output_416/graph/full_output.json,text-data,37372,2307f8498e0ed824a867cb95fd732b11ce012dbb7d2564ac2043911b1d0a321d
source_data/original_data/MAGE-Graph/output_417/graph/full_output.json,text-data,6613,d328ce93b3c64322d38fb0990b13d51fdb738794b098136b084dc3caa30e5882
source_data/original_data/MAGE-Graph/output_418/graph/full_output.json,text-data,167475,846825a4886582dcf7262f95da7e052fca675247d7a6c2b7732a5be7be8a188d
source_data/original_data/MAGE-Graph/output_419/graph/full_output.json,text-data,98888,2d824fd86465286ffb79a898517ee32a40c3048749fc770201fd433f15b5f8b2
source_data/original_data/MAGE-Graph/output_42/graph/full_output.json,text-data,257236,8ce6e6399dfdb6cf389b8723eb503c0664a5c6541b65de0e8b09f9c5d8fe6ee4
source_data/original_data/MAGE-Graph/output_420/graph/full_output.json,text-data,189395,7a8d6c6231485ea8f017a7772558afbea0f04ca0a645cd23ad3491a0ede9c5e6
source_data/original_data/MAGE-Graph/output_421/graph/full_output.json,text-data,78779,a4debb804c802e1113b39e68c474988dc5ccc68622fc4339066ffd5606a69253
source_data/original_data/MAGE-Graph/output_422/graph/full_output.json,text-data,230437,1b562d2ec0e9dc3da789f3612587362af937b463ebb39e5159c399d23f54cc0e
source_data/original_data/MAGE-Graph/output_423/graph/full_output.json,text-data,238857,42a9c4bf310a2775e9ca6d3a09469daeb7a865983dbf2095848375140d7c83c5
source_data/original_data/MAGE-Graph/output_424/graph/full_output.json,text-data,101001,2f5c0492b5c40cb15ae064391968eb8e163d39ae1d350a26f008fc4711fdff46
source_data/original_data/MAGE-Graph/output_425/graph/full_output.json,text-data,48334,04429d1e1420aea6266d11562929c9cad81d7a36185239352da41d9fc5b17a27
source_data/original_data/MAGE-Graph/output_426/graph/full_output.json,text-data,111690,ec868363cfdd84434683bc454e9d61bcad555ca20341a2efd80c3bbe7c976be3
source_data/original_data/MAGE-Graph/output_427/graph/full_output.json,text-data,132947,e50545b59af4f84b888e1f4456b4ec5c5af5925243dee8931468aba541e9ff6e
source_data/original_data/MAGE-Graph/output_428/graph/full_output.json,text-data,109849,fcde55acbfccd7dfafb48e9beef3a424d4cfc8a409f91afa44a0738facc015da
source_data/original_data/MAGE-Graph/output_429/graph/full_output.json,text-data,153074,9a6ab280a78bf9768f1ad53d9df5e49855e9f0ba817719e9c0766795e66aa8a8
source_data/original_data/MAGE-Graph/output_43/graph/full_output.json,text-data,300791,6ee6272fd4e186a6776df0a044fc31d396d9bda244cd1d623bab2999b4dc1525
source_data/original_data/MAGE-Graph/output_430/graph/full_output.json,text-data,130093,1316a58080d011cf82b028fce7f3d59b7882fe0628eb02cb07129d61d8e25724
source_data/original_data/MAGE-Graph/output_431/graph/full_output.json,text-data,187565,ebdd87b75d4359f76906e34b010284d1bf0d6b286425951145f7ad027035545f
source_data/original_data/MAGE-Graph/output_432/graph/full_output.json,text-data,168724,17b0f0f5cd246aefeba1bf03bd91f89693f79b9550d34562328a0123ebac8004
source_data/original_data/MAGE-Graph/output_433/graph/full_output.json,text-data,160139,c6790a5a72814110accb4ebbac304e892cf32d3e1c8c190d5cffdad5d279b06d
source_data/original_data/MAGE-Graph/output_434/graph/full_output.json,text-data,256622,e2e6d1a31a704c097b3da4ded892ca5e4e607dc753d1b3bc677ee57cbb570d99
source_data/original_data/MAGE-Graph/output_435/graph/full_output.json,text-data,497485,67c8b01b00b2fde0034493522ee02ef87c70c4afa354e09906095916b319044e
source_data/original_data/MAGE-Graph/output_436/graph/full_output.json,text-data,118866,1490d59ece02c8c778b595713db0cc6b244f46eea80a22bf9ea7b72161bdbe10
source_data/original_data/MAGE-Graph/output_437/graph/full_output.json,text-data,257058,14df1f51c15267a4dd0fb0edb1b9ca3436fac39c82d24fe3bfd48238ce4e2b53
source_data/original_data/MAGE-Graph/output_438/graph/full_output.json,text-data,47302,a34b2750f5e1f1fc9451cdcb0bfe82868654e702f90929fb719ef5bfed76193b
source_data/original_data/MAGE-Graph/output_439/graph/full_output.json,text-data,172949,a818da81b88c9e0bc6a18b22f31e329c8edd0a1374e36e65a4e9ac74dd3230bf
source_data/original_data/MAGE-Graph/output_44/graph/full_output.json,text-data,308357,5d9e7ce182f9dc0595bec2c05f4d8c07ee1fc49fd7d30f6f1d2d1aff1abac5a2
source_data/original_data/MAGE-Graph/output_440/graph/full_output.json,text-data,103632,87b963cef8485767471ad11c9da5860f2582f100f31d148f6276305275e01327
source_data/original_data/MAGE-Graph/output_441/graph/full_output.json,text-data,150904,0b075b295c0fe61e2cc16d3f4fdec3ce8eacb3e51b8f59cb0a7c30a162bb488c
source_data/original_data/MAGE-Graph/output_442/graph/full_output.json,text-data,40218,da9e814df67e6c4e934fd08aa3ee20e8b1af10d27c22274815b363d8306dd47a
source_data/original_data/MAGE-Graph/output_443/graph/full_output.json,text-data,402489,119331588538014e1930f7f6e11d232f74fdb1098821ea06f3042425955830ac
source_data/original_data/MAGE-Graph/output_444/graph/full_output.json,text-data,429685,f124ea78ea662376ef17072794f8782f34383c56f7c3ade61841d14a10fcb233
source_data/original_data/MAGE-Graph/output_445/graph/full_output.json,text-data,173712,805746d7ac9f39d9d83b7024f49b5b642f602fa2e7ea01403444fbc0e2c28c08
source_data/original_data/MAGE-Graph/output_446/graph/full_output.json,text-data,326666,3d871bbfabd4a6f7acb0dda47f417521227057d4e5063d980a29d29deef7381c
source_data/original_data/MAGE-Graph/output_447/graph/full_output.json,text-data,96217,a888d83ee02f1916a42091c1ee12a654bdc941b4035587d9805fe6870f1a1dd7
source_data/original_data/MAGE-Graph/output_448/graph/full_output.json,text-data,92461,32e21c370e27ba3057dda97400eb6ce441fcf5a62c8bd738c82e53dd0078021c
source_data/original_data/MAGE-Graph/output_449/graph/full_output.json,text-data,122042,7f49460ef2d7c81ed5d628fe3c7aac71102009085d3fc058535979e50c18ac4d
source_data/original_data/MAGE-Graph/output_45/graph/full_output.json,text-data,284591,c6c7cf83de8bd3130a5dc30b1c42faef5dbd78eb0ee0d143edfaf1feca00ad0b
source_data/original_data/MAGE-Graph/output_450/graph/full_output.json,text-data,290733,86dda427849b611438f7e8037c82fc899e7fe7fdaf3e1402c11731ac847ee93d
source_data/original_data/MAGE-Graph/output_451/graph/full_output.json,text-data,105638,d33d025dc9fcbd13cba6c45cd3364dfb92203a59800af042e31bebfed4158668
source_data/original_data/MAGE-Graph/output_452/graph/full_output.json,text-data,97334,4134b130b0c25e6c464c18ebd7cde3f28a2fbeffb2311a04029e2dfadad97b1e
source_data/original_data/MAGE-Graph/output_453/graph/full_output.json,text-data,206824,e22d18142681230df56e76fd69a077a8bcbfbe79c0b8327726f9c4f31697a537
source_data/original_data/MAGE-Graph/output_454/graph/full_output.json,text-data,29329,9c764bb0e67cd9d4d54d83c41d3ab9fa3e8e8d52996fb1bc76504b836bb60884
source_data/original_data/MAGE-Graph/output_455/graph/full_output.json,text-data,105743,f1e66a59c3c31258fab54ef227f5fbf190f9e1a6cf2ba9f6e7cec4ee0af2b5e8
source_data/original_data/MAGE-Graph/output_456/graph/full_output.json,text-data,116192,5439418a1d7814104d39e63c00846507ba79ae13c4d752648f92aabd99b5357d
source_data/original_data/MAGE-Graph/output_457/graph/full_output.json,text-data,68107,c2c6d7e060eaf17b0a28754dcb2b9fb51bb224fc8e2f61171dfdef2285926ad6
source_data/original_data/MAGE-Graph/output_458/graph/full_output.json,text-data,188817,348eed15903f5d4b7c646fa24f602027abf4069d430708baa4b7e6b0e6f12c79
source_data/original_data/MAGE-Graph/output_459/graph/full_output.json,text-data,109389,d7ca5cf81e42426cecf6850aa46ecb771305f61a6c8eca8ffb2788dc000b59eb
source_data/original_data/MAGE-Graph/output_46/graph/full_output.json,text-data,177334,85022cad8dc75a2dd79dfdf4af3b4e7b38f35663651b7044b3e127a51b10baaa
source_data/original_data/MAGE-Graph/output_460/graph/full_output.json,text-data,91892,810dfe10de08c54eded6b593fc007af334b8e1d51b4b992ea037d696006d509e
source_data/original_data/MAGE-Graph/output_461/graph/full_output.json,text-data,138587,04d038b4c4f8e966b955431fec221642b5411892e5c4d3ecc6ed2d4c0add0f6a
source_data/original_data/MAGE-Graph/output_462/graph/full_output.json,text-data,115589,3471d5cc32d20aa38c9f253fca2542da776144eb6d6d277cc93d5b545f8e639f
source_data/original_data/MAGE-Graph/output_463/graph/full_output.json,text-data,92115,86caeeb57206322d0624190293987a4afce8e1e54fecce98c4441370bfe009e0
source_data/original_data/MAGE-Graph/output_464/graph/full_output.json,text-data,119615,582b9e890d2c3d1f3877c6e2d7ecbfc5b3029db1d70c1b5afe51c90cec80fc78
source_data/original_data/MAGE-Graph/output_465/graph/full_output.json,text-data,249196,66d48cc9122dcd0698d86ebdecd2c2ad665b8b8d572fd98c5049e55030f2dcda
source_data/original_data/MAGE-Graph/output_466/graph/full_output.json,text-data,440413,6c8195f5f101a9d9b80fb57830da41ee82df53549494e171fae7a6850985f609
source_data/original_data/MAGE-Graph/output_467/graph/full_output.json,text-data,107284,b3069e8e6de64ae91231311f5d6f12eafa81ebbe358d36e8821ef8d0a65acb04
source_data/original_data/MAGE-Graph/output_468/graph/full_output.json,text-data,71359,6a43fa9b86bd1dcbe3f0d25581cdd0df935be7863166cf7cd5f8c36bfd418c2a
source_data/original_data/MAGE-Graph/output_469/graph/full_output.json,text-data,160801,532fdb20fd28c0bb927ed49cc5fde22688dc5fc63e727a6907ea630d7b6c4b40
source_data/original_data/MAGE-Graph/output_47/graph/full_output.json,text-data,201016,fd2a9dd86b1cba34705fe6f55447b74f1c2c990e8ba243fe5ae5c37153615205
source_data/original_data/MAGE-Graph/output_470/graph/full_output.json,text-data,137545,c7cf3af61bdfb96f5a9ad0fd3c3c5919555c0ede3aeceb898859ad74609adba1
source_data/original_data/MAGE-Graph/output_471/graph/full_output.json,text-data,124934,9049ed41759fe04790a1d30004599e0145da9b0d4925542875942f577af1b7fd
source_data/original_data/MAGE-Graph/output_472/graph/full_output.json,text-data,252457,a7b2c8901d1c0d6164b61d851a319aa8a47cb88659c0b3d3a7cf9fbc01f53443
source_data/original_data/MAGE-Graph/output_473/graph/full_output.json,text-data,103618,56bf87315c840a1416ecad335c55e6b96ed4c49cd77f49f16e04cad549e3eb80
source_data/original_data/MAGE-Graph/output_474/graph/full_output.json,text-data,10632,2dcabc5a96163340b0d565fb5d440f16734ea8e089a20bf64bf4fe74bacddfed
source_data/original_data/MAGE-Graph/output_475/graph/full_output.json,text-data,128822,a986f45b3a1f021a7d623734b80c2ab8a2aa3a846711bc9309425708233ffda5
source_data/original_data/MAGE-Graph/output_476/graph/full_output.json,text-data,140990,6d704779fd58e2d1757fe5287696cc3c339a0a5e83ddf131b6240004df15b9da
source_data/original_data/MAGE-Graph/output_477/graph/full_output.json,text-data,203502,f93fcfcfc296537867970bbfb2fe6e4e0d62fed05b5ba7ec95b1fe0f30031c67
source_data/original_data/MAGE-Graph/output_478/graph/full_output.json,text-data,113269,d11e4e1673eaca6fd2f22e8f85b2039fff558b9d7539b6d172803435c7e8bb13
